ptx,pty,size,angle,response,octave,classid
23.275054931640625,44.859291076660156,4.307662010192871,208.08230590820312,0.030385782942175865,13172992,-1
24.37867546081543,55.41612243652344,2.1612966060638428,141.3118133544922,0.025098223239183426,13369855,-1
28.232826232910156,51.697052001953125,7.002757549285889,140.89694213867188,0.07674779742956161,14877440,-1
34.34029769897461,36.0815544128418,2.009399890899658,232.87271118164062,0.06691829860210419,8126975,-1
35.07756805419922,49.05587387084961,5.136222839355469,325.01123046875,0.04668412730097771,9175552,-1
39.78661346435547,59.92133331298828,8.441168785095215,114.24491882324219,0.07002884894609451,11665665,-1
42.95389938354492,47.47857666015625,4.890557765960693,211.66275024414062,0.024316299706697464,5636608,-1
42.95389938354492,47.47857666015625,4.890557765960693,252.84976196289062,0.024316299706697464,5636608,-1
44.08600616455078,45.10920715332031,2.7041754722595215,254.60995483398438,0.01735643669962883,12911359,-1
49.57620620727539,52.77546691894531,6.658996105194092,304.9818420410156,0.025539714843034744,11207424,-1
51.754249572753906,52.588157653808594,7.506419658660889,310.4503173828125,0.026405315846204758,3145985,-1
53.46116256713867,43.643959045410156,1.8732057809829712,46.9632568359375,0.0248796995729208,3015167,-1
55.013370513916016,40.8275032043457,2.5338237285614014,255.07872009277344,0.022708460688591003,8192767,-1
60.51986312866211,50.326255798339844,1.8024619817733765,106.79891967773438,0.024179086089134216,262655,-1
62.107208251953125,45.98625946044922,4.592320442199707,98.5872802734375,0.056437183171510696,1049088,-1
62.107208251953125,45.98625946044922,4.592320442199707,298.6801452636719,0.056437183171510696,1049088,-1
65.08849334716797,49.64284896850586,2.170588970184326,73.7447509765625,0.02946397475898266,13697535,-1
68.9322509765625,46.59074401855469,18.396635055541992,25.5821533203125,0.04871353879570961,1180162,-1
68.9322509765625,46.59074401855469,18.396635055541992,304.62628173828125,0.04871353879570961,1180162,-1
70.45055389404297,35.32561111450195,2.0878307819366455,306.9100646972656,0.051074832677841187,10879487,-1
75.91914367675781,25.185644149780273,13.036844253540039,299.8341064453125,0.0176791250705719,9700097,-1
