ptx,pty,size,angle,response,octave,classid
30.895824432373047,63.63655090332031,2.2129101753234863,129.46231079101562,0.016784165054559708,15073791,-1
37.14942932128906,52.70185470581055,3.2751266956329346,87.82186889648438,0.025088859722018242,10028031,-1
37.14942932128906,52.70185470581055,3.2751266956329346,230.2497100830078,0.025088859722018242,10028031,-1
37.7763671875,63.87309265136719,4.845667362213135,118.08531188964844,0.03910106047987938,4915712,-1
39.75803756713867,56.89094161987305,3.6286404132843018,291.2940368652344,0.022411735728383064,721152,-1
40.047454833984375,56.706687927246094,3.3817050457000732,88.93682861328125,0.022558381780982018,12321791,-1
40.047454833984375,56.706687927246094,3.3817050457000732,288.7119445800781,0.022558381780982018,12321791,-1
40.980560302734375,69.16272735595703,2.084503412246704,107.88677978515625,0.014070263132452965,10748415,-1
41.985782623291016,33.16581726074219,2.5083043575286865,254.77969360351562,0.03466697037220001,7471871,-1
46.04821014404297,54.92704391479492,2.385251760482788,78.34429931640625,0.02090083807706833,3801855,-1
46.93505859375,50.21410369873047,4.022542476654053,254.20945739746094,0.030339829623699188,8192256,-1
48.266605377197266,45.381561279296875,2.6799161434173584,268.637939453125,0.014168974943459034,12255999,-1
53.42540740966797,69.1334457397461,1.876064658164978,88.03341674804688,0.01757127046585083,3146239,-1
53.489501953125,58.00998306274414,3.0187137126922607,103.11724853515625,0.039095379412174225,4129791,-1
54.39215087890625,62.061214447021484,2.746861219406128,102.95004272460938,0.025412768125534058,14025471,-1
54.87516784667969,50.348941802978516,2.580172300338745,294.07366943359375,0.016775283962488174,9503487,-1
60.64687728881836,30.06239128112793,2.701613664627075,290.49871826171875,0.014705094508826733,12845823,-1
60.833744049072266,39.1114501953125,2.2052369117736816,120.82223510742188,0.013804026879370213,14877183,-1
62.08684158325195,55.28965759277344,3.92063307762146,330.25653076171875,0.018083998933434486,6357248,-1
64.43029022216797,51.7885627746582,7.795846462249756,319.3189697265625,0.01797572895884514,5898497,-1
76.4432144165039,54.81856918334961,10.26138687133789,38.00286865234375,0.028714096173644066,9110017,-1
76.4432144165039,54.81856918334961,10.26138687133789,330.9277038574219,0.028714096173644066,9110017,-1
82.76067352294922,46.16128158569336,6.306326389312744,329.1990966796875,0.014807181432843208,7275264,-1
