ptx,pty,size,angle,response,octave,classid
21.48099708557129,47.402069091796875,2.254817485809326,158.2224884033203,0.024713274091482162,16450047,-1
28.167430877685547,35.83026123046875,2.536513090133667,229.1787567138672,0.013623591512441635,8258303,-1
30.649307250976562,48.722129821777344,3.6744935512542725,207.15536499023438,0.014271085150539875,1638656,-1
34.6965217590332,59.20310592651367,4.700861930847168,122.90046691894531,0.04678306356072426,2753024,-1
40.970123291015625,53.82322692871094,2.67907977104187,61.648681640625,0.026262717321515083,12190463,-1
45.63845443725586,48.05229949951172,3.3082377910614014,68.85223388671875,0.027215586975216866,10748927,-1
46.89969253540039,52.13622283935547,3.585205078125,70.39132690429688,0.02018347941339016,16581631,-1
48.6242561340332,42.73247146606445,2.598219156265259,261.6147766113281,0.017738571390509605,10027775,-1
54.24856948852539,37.8617057800293,6.327493190765381,108.95632934570312,0.024023115634918213,7537408,-1
55.05060577392578,52.98014831542969,4.714484691619873,90.27249145507812,0.03825726732611656,2949632,-1
55.05060577392578,52.98014831542969,4.714484691619873,327.1976623535156,0.03825726732611656,2949632,-1
55.335411071777344,44.663387298583984,2.6698224544525146,299.2384948730469,0.021116411313414574,11993855,-1
55.76950454711914,57.376670837402344,2.4414899349212646,93.31661987304688,0.027351725846529007,5505791,-1
56.514122009277344,41.72476577758789,2.140059471130371,298.04278564453125,0.022692620754241943,12648959,-1
59.15663528442383,40.48670196533203,1.833547830581665,143.1957244873047,0.016617344692349434,1507839,-1
59.15663528442383,40.48670196533203,1.833547830581665,300.4647521972656,0.016617344692349434,1507839,-1
61.01083755493164,37.4313850402832,3.1890177726745605,113.426513671875,0.025583593174815178,8127487,-1
61.579254150390625,50.01396942138672,3.8779187202453613,322.462646484375,0.024128424003720284,5570816,-1
61.687904357910156,55.40376663208008,2.4015982151031494,89.311279296875,0.0320393331348896,4326143,-1
61.687904357910156,55.40376663208008,2.4015982151031494,309.8023986816406,0.0320393331348896,4326143,-1
62.93075180053711,57.8836669921875,1.801619529724121,72.9375,0.0164884515106678,197119,-1
64.87387084960938,47.023250579833984,8.118911743164062,326.29248046875,0.021354395896196365,8847617,-1
72.15631103515625,59.111000061035156,5.857646465301514,59.779144287109375,0.0279188621789217,1966848,-1
72.8966064453125,50.21928405761719,3.9892334938049316,143.56494140625,0.02485720068216324,7602432,-1
79.35274505615234,52.559940338134766,4.608355522155762,39.01885986328125,0.042006708681583405,1311232,-1
79.35274505615234,52.559940338134766,4.608355522155762,349.9514465332031,0.042006708681583405,1311232,-1
82.927490234375,42.696224212646484,6.019371032714844,329.9932556152344,0.020120840519666672,3932928,-1
