ptx,pty,size,angle,response,octave,classid
20.79817008972168,41.275455474853516,5.7268548011779785,219.7332000732422,0.028381241485476494,328448,-1
26.275178909301758,50.75852966308594,11.299203872680664,147.9702606201172,0.06361074000597,16056833,-1
26.275178909301758,50.75852966308594,11.299203872680664,217.80531311035156,0.06361074000597,16056833,-1
28.334205627441406,39.98885726928711,1.815369963645935,225.89540100097656,0.04462430998682976,786943,-1
33.42672348022461,60.609619140625,8.150684356689453,125.82208251953125,0.05664816498756409,9109761,-1
33.8086051940918,56.75596618652344,2.920198917388916,309.5688171386719,0.02283882163465023,1770495,-1
34.96727752685547,49.87265396118164,5.440528392791748,6.381378173828125,0.038227371871471405,13304320,-1
38.16991424560547,55.937381744384766,2.2082581520080566,301.033447265625,0.03481024131178856,14942719,-1
38.32221221923828,59.57198715209961,2.819120407104492,301.96026611328125,0.020992610603570938,15926015,-1
44.21260070800781,62.79281234741211,3.6992287635803223,345.2170715332031,0.019113292917609215,2162944,-1
46.81916046142578,50.92751693725586,2.0224409103393555,33.68084716796875,0.022561991587281227,8585727,-1
49.026432037353516,59.220027923583984,6.771718502044678,83.4747314453125,0.017909251153469086,12452608,-1
49.026432037353516,59.220027923583984,6.771718502044678,118.21624755859375,0.017909251153469086,12452608,-1
49.026432037353516,59.220027923583984,6.771718502044678,344.6631164550781,0.017909251153469086,12452608,-1
49.42015075683594,52.10883712768555,2.1145222187042236,31.39935302734375,0.021396392956376076,11796991,-1
50.433162689208984,54.86210632324219,2.1639397144317627,146.45965576171875,0.020374633371829987,13500927,-1
53.060569763183594,53.57414245605469,2.501631498336792,144.6996307373047,0.04565512016415596,7275263,-1
55.18734359741211,57.09981918334961,1.901824951171875,97.64743041992188,0.020886613056063652,4129279,-1
56.13304901123047,50.65839767456055,2.97597074508667,296.788330078125,0.019762739539146423,3081215,-1
58.5141487121582,44.80713653564453,2.487938642501831,301.1800537109375,0.021675877273082733,6882047,-1
58.5141487121582,44.80713653564453,2.487938642501831,347.4021301269531,0.021675877273082733,6882047,-1
62.53382873535156,35.13764572143555,2.575237512588501,298.2446594238281,0.061534494161605835,9372415,-1
65.12709045410156,40.40694808959961,2.2575032711029053,127.85409545898438,0.02416461706161499,16515583,-1
65.67005920410156,48.86152648925781,6.011116981506348,320.0782470703125,0.02492639422416687,3801856,-1
66.04261779785156,37.35762405395508,2.481187582015991,307.0917053222656,0.0596323162317276,6685439,-1
75.7896957397461,54.64257049560547,5.636934757232666,39.0633544921875,0.05846358835697174,15860224,-1
75.7896957397461,54.64257049560547,5.636934757232666,341.51849365234375,0.05846358835697174,15860224,-1
79.88845825195312,48.6806755065918,4.119049549102783,334.6634826660156,0.02738373726606369,9896192,-1
