ptx,pty,size,angle,response,octave,classid
17.447546005249023,40.44941711425781,9.271210670471191,181.5857696533203,0.025872623547911644,1769985,-1
19.479904174804688,38.437721252441406,1.9170979261398315,27.237274169921875,0.015687616541981697,4719103,-1
22.608352661132812,58.31828689575195,2.299185276031494,146.7047882080078,0.04425749555230141,1180415,-1
25.248445510864258,35.62590026855469,2.7366199493408203,83.298583984375,0.014771259389817715,13763327,-1
25.248445510864258,35.62590026855469,2.7366199493408203,269.85870361328125,0.014771259389817715,13763327,-1
27.538488388061523,57.02307891845703,2.023787260055542,302.37353515625,0.02309251017868519,8651263,-1
34.71843719482422,59.9270133972168,4.85422945022583,108.05279541015625,0.01792903058230877,5046784,-1
34.71843719482422,59.9270133972168,4.85422945022583,306.8072204589844,0.01792903058230877,5046784,-1
35.156593322753906,39.99323654174805,2.431236982345581,291.79486083984375,0.01725260727107525,5178111,-1
37.68383026123047,58.04570007324219,1.9087107181549072,90.71957397460938,0.017021164298057556,4391423,-1
37.741703033447266,52.732215881347656,5.349708080291748,308.5701904296875,0.02700006403028965,12124672,-1
38.507774353027344,70.38626098632812,3.363546848297119,115.87739562988281,0.020091526210308075,11994111,-1
40.8067626953125,46.84386444091797,3.0411128997802734,301.793212890625,0.015614690259099007,4654079,-1
41.563621520996094,57.29243850708008,1.8614898920059204,209.93826293945312,0.015545157715678215,2621951,-1
43.096378326416016,63.69697570800781,3.026517868041992,137.323974609375,0.02314934693276882,4326399,-1
47.58987045288086,61.06125259399414,4.516761779785156,326.3022766113281,0.048083916306495667,16580864,-1
48.08758544921875,53.740238189697266,3.3234775066375732,302.88287353515625,0.019954169169068336,11076607,-1
48.56650161743164,66.8348617553711,2.680898904800415,112.74765014648438,0.029171286150813103,12255999,-1
49.222328186035156,49.60285568237305,8.038936614990234,129.50384521484375,0.03405426815152168,8126721,-1
53.54062271118164,61.48065948486328,3.2776448726654053,328.2408447265625,0.02272602543234825,10093567,-1
53.92659378051758,49.00715255737305,3.3738982677459717,130.36196899414062,0.031686823815107346,12190719,-1
57.57001495361328,34.895469665527344,2.1906416416168213,304.60687255859375,0.02437041886150837,14352895,-1
