ptx,pty,size,angle,response,octave,classid
19.435882568359375,46.347965240478516,2.0040507316589355,162.78347778320312,0.026364242658019066,7930367,-1
21.84709358215332,38.76787185668945,7.9078874588012695,240.63534545898438,0.03601037338376045,6947073,-1
24.894977569580078,57.578182220458984,2.222397804260254,144.0122833251953,0.02779563143849373,15401471,-1
27.445215225219727,48.64931869506836,1.9670097827911377,329.8730163574219,0.017724398523569107,6554111,-1
28.66163444519043,61.609588623046875,2.546715497970581,133.37515258789062,0.023668749257922173,8520447,-1
34.539222717285156,36.23455810546875,3.186824083328247,71.96246337890625,0.015495048835873604,8061951,-1
38.1743049621582,31.014341354370117,2.1481103897094727,270.23291015625,0.03433435410261154,12976639,-1
38.97801971435547,53.65752410888672,3.251420736312866,90.53802490234375,0.013626381754875183,9503743,-1
38.97801971435547,53.65752410888672,3.251420736312866,157.58409118652344,0.013626381754875183,9503743,-1
39.63112258911133,48.673057556152344,2.1141092777252197,231.0001983642578,0.0213486198335886,11796991,-1
41.68367385864258,50.45510482788086,1.8772701025009155,45.4495849609375,0.019284933805465698,3211775,-1
41.68367385864258,50.45510482788086,1.8772701025009155,217.7757568359375,0.019284933805465698,3211775,-1
43.01255416870117,54.44488525390625,2.3725337982177734,123.271484375,0.03624618425965309,3408639,-1
43.339622497558594,58.325435638427734,2.6299407482147217,123.7828369140625,0.01991875097155571,10879743,-1
44.777801513671875,29.097808837890625,2.721662759780884,284.04449462890625,0.016105979681015015,13370111,-1
45.199790954589844,41.409690856933594,6.0608391761779785,150.78936767578125,0.01480540819466114,4391680,-1
45.199790954589844,41.409690856933594,6.0608391761779785,274.6982116699219,0.01480540819466114,4391680,-1
45.23771286010742,37.10887908935547,2.582760810852051,122.71165466308594,0.016060952097177505,9569023,-1
45.94106674194336,43.01314163208008,2.146571159362793,279.50262451171875,0.015691176056861877,12911103,-1
47.72787857055664,48.14872360229492,3.2052667140960693,281.9857482910156,0.02080048993229866,8455167,-1
47.77536392211914,57.41317367553711,2.573937177658081,129.75714111328125,0.02236177772283554,9306879,-1
47.77536392211914,57.41317367553711,2.573937177658081,340.1569519042969,0.02236177772283554,9306879,-1
50.11615753173828,35.01161575317383,4.723106384277344,292.4130859375,0.03958899900317192,3080704,-1
51.280250549316406,40.93373489379883,1.894675612449646,138.15191650390625,0.016754738986492157,3867135,-1
54.17585372924805,52.95895767211914,6.270219326019287,178.88662719726562,0.01864648424088955,6882048,-1
54.17585372924805,52.95895767211914,6.270219326019287,341.4464416503906,0.01864648424088955,6882048,-1
62.730648040771484,61.020469665527344,9.795671463012695,0.425262451171875,0.042907845228910446,5702145,-1
66.50950622558594,62.5554313659668,2.3139541149139404,5.67718505859375,0.02976168692111969,1639167,-1
68.03955841064453,53.47157669067383,1.91500985622406,347.81768798828125,0.022607451304793358,4653567,-1
68.093994140625,65.97612762451172,2.0160443782806396,8.893310546875,0.023652175441384315,8389119,-1
