ptx,pty,size,angle,response,octave,classid
17.905420303344727,50.726348876953125,3.408315658569336,196.6018829345703,0.025333357974886894,12911615,-1
21.238340377807617,52.97594451904297,2.526808261871338,197.6956787109375,0.03847517445683479,7996159,-1
25.16843032836914,58.983985900878906,9.323256492614746,146.34352111816406,0.05532956123352051,2163201,-1
27.077348709106445,54.10376739501953,2.4658586978912354,306.4583435058594,0.015523756854236126,6226687,-1
27.474943161010742,36.98895263671875,7.093719482421875,235.88180541992188,0.02353742904961109,15794944,-1
29.697587966918945,55.4662971496582,2.2540905475616455,291.9676818847656,0.015548923052847385,16450047,-1
33.271766662597656,40.827247619628906,3.6389012336730957,254.63604736328125,0.01435808651149273,917760,-1
38.697425842285156,61.76696014404297,5.162166118621826,333.9911193847656,0.013947997242212296,9503232,-1
41.6347541809082,45.70594787597656,2.764958620071411,254.34127807617188,0.021463822573423386,14484223,-1
42.591796875,48.97751998901367,1.9834035634994507,222.75799560546875,0.021706731989979744,7209471,-1
45.941261291503906,51.18415451049805,3.1732237339019775,85.77468872070312,0.022615516558289528,7734271,-1
45.941261291503906,51.18415451049805,3.1732237339019775,236.15228271484375,0.022615516558289528,7734271,-1
49.089500427246094,54.17123031616211,2.2076823711395264,79.30850219726562,0.019055616110563278,14942719,-1
52.592960357666016,46.1596794128418,1.9641340970993042,299.59588623046875,0.013520603068172932,6488575,-1
54.558231353759766,54.15593338012695,2.7188773155212402,308.5054931640625,0.019526291638612747,13304575,-1
55.563751220703125,49.98628234863281,3.047516345977783,311.0917053222656,0.014588860794901848,4850687,-1
59.84215545654297,45.80991744995117,3.4220833778381348,5.165557861328125,0.01395521778613329,13239295,-1
59.84215545654297,45.80991744995117,3.4220833778381348,168.680908203125,0.01395521778613329,13239295,-1
60.36952209472656,52.613521575927734,1.834471344947815,283.0475158691406,0.014245785772800446,1507839,-1
63.85248947143555,69.3687973022461,3.39274001121521,62.93206787109375,0.03237348794937134,12583935,-1
69.88600158691406,45.05430221557617,3.8631064891815186,316.0755310058594,0.04823042452335358,5243136,-1
74.0223617553711,57.92448425292969,8.155404090881348,24.22601318359375,0.05409085378050804,9175297,-1
74.0223617553711,57.92448425292969,8.155404090881348,346.241455078125,0.05409085378050804,9175297,-1
83.98224639892578,47.88850784301758,10.99881649017334,330.95050048828125,0.030527209863066673,14090753,-1
