ptx,pty,size,angle,response,octave,classid
26.427268981933594,56.177886962890625,1.9727016687393188,163.87689208984375,0.02265961654484272,6816255,-1
29.83429527282715,63.563472747802734,2.9226558208465576,163.20721435546875,0.023808065801858902,1770495,-1
30.448774337768555,42.112186431884766,1.9988352060317993,216.65296936035156,0.026798998937010765,7733759,-1
33.725067138671875,68.79080200195312,4.277272701263428,167.66700744628906,0.03247230872511864,12648704,-1
47.32611083984375,61.65901184082031,3.274291753768921,199.94326782226562,0.015509555116295815,10028031,-1
52.17546081542969,68.4512939453125,2.6942217350006104,97.5379638671875,0.013699705712497234,12649215,-1
53.05106735229492,27.94932746887207,1.973060965538025,258.7020263671875,0.029307950288057327,6816255,-1
56.82133102416992,63.63075637817383,4.023458003997803,55.626251220703125,0.01780892349779606,8192256,-1
64.87535095214844,28.040348052978516,2.0605149269104004,276.89935302734375,0.02735080197453499,9961983,-1
69.51502227783203,59.35056686401367,3.1407735347747803,212.7442169189453,0.01432086806744337,7013375,-1
75.57980346679688,30.123104095458984,2.1227545738220215,280.590576171875,0.02519124001264572,12124671,-1
75.71011352539062,62.42609405517578,6.271667003631592,101.44534301757812,0.021155821159482002,6882048,-1
78.67840576171875,26.655567169189453,4.3674821853637695,280.8228454589844,0.018038738518953323,14156032,-1
93.21558380126953,56.02992630004883,6.642091274261475,308.7359313964844,0.01495023351162672,11010816,-1
